jam_id,type,level,severity,start_location,end_location,speed_kmh,length_meters,delay_seconds,block_alert_id,block_alert_type,block_alert_description,block_alert_update_datetime_utc,block_start_datetime_utc,timestamp_utc,update_datetime_utc,country,city,street
90224984,NONE,5,5,,,0.0,40,0,1309941621,ROAD_CLOSED_EVENT,konstruksi,2023-08-26T11:18:53.961Z,2023-08-26T11:18:00.000Z,2023-11-24T02:48:12.499Z,2023-11-26T08:50:17.093Z,ID,Jakarta Barat,
656749358,NONE,4,5,,,2.73,181,189,,,,,,2023-11-26T08:43:39.956Z,2023-11-26T08:50:16.928Z,ID,Jakarta Selatan,Haji Abdul Majid
656921370,NONE,4,5,,,5.76,275,152,,,,,,2023-11-26T08:50:17.390Z,2023-11-26T08:50:17.390Z,ID,Jakarta Utara,Malaka Jaya 3
656901116,NONE,4,5,,,5.8,247,128,,,,,,2023-11-26T08:48:55.578Z,2023-11-26T08:50:15.798Z,ID,Jakarta Selatan,Karang Tengah Raya
656925688,NONE,1,5,,,26.92,1272,62,,,,,,2023-11-26T08:48:55.375Z,2023-11-26T08:50:16.146Z,ID,Jakarta Pusat,Salemba Raya
656731126,NONE,1,5,,,20.66,1076,64,,,,,,2023-11-26T08:42:17.471Z,2023-11-26T08:50:15.510Z,ID,Jakarta Barat,Duri Kosambi
656666226,NONE,1,5,,,15.98,1231,89,,,,,,2023-11-26T08:39:37.910Z,2023-11-26T08:50:15.366Z,ID,Jakarta Barat,Warung Gantung
656761626,NONE,1,5,,,19.33,1472,107,,,,,,2023-11-26T08:42:16.989Z,2023-11-26T08:50:15.123Z,ID,Bekasi,Hankam Raya
656773118,NONE,2,5,,,20.92,876,63,,,,,,2023-11-26T08:43:36.984Z,2023-11-26T08:50:15.477Z,ID,Jakarta Selatan,Fatmawati
120102482,NONE,5,5,,,0.0,50,0,231921243,ROAD_CLOSED_EVENT,Perbaikan Jembatan ~ Akhir Nov,2023-11-07T09:28:04.677Z,2023-11-07T09:25:00.000Z,2023-11-07T09:30:06.824Z,2023-11-26T08:50:16.606Z,ID,Tangerang Selatan,
656946866,NONE,2,5,,,5.45,199,81,,,,,,2023-11-26T08:50:18.295Z,2023-11-26T08:50:18.295Z,ID,Jakarta Pusat,Ki Mangunsarkoro
656810584,NONE,4,5,,,3.02,155,158,,,,,,2023-11-26T08:46:15.510Z,2023-11-26T08:50:15.188Z,ID,Jakarta Barat,
1338044200,NONE,5,5,,,0.0,44,0,1132682898,ROAD_CLOSED_EVENT,Konstruksi,2023-08-13T10:02:08.895Z,2023-02-18T17:44:00.000Z,2023-11-17T13:41:50.861Z,2023-11-26T08:50:18.015Z,ID,Jakarta Pusat,Jalan Museum
656939960,NONE,1,5,,,18.35,955,69,,,,,,2023-11-26T08:50:17.578Z,2023-11-26T08:50:17.578Z,ID,Jakarta Selatan,Kebagusan Raya
656747296,NONE,2,5,,,15.51,735,93,,,,,,2023-11-26T08:43:37.039Z,2023-11-26T08:50:16.871Z,ID,Jakarta Selatan,Warung Jati Barat
1820907916,NONE,5,5,,,0.0,72,0,115918531,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:27:39.257Z,2023-11-19T03:20:00.000Z,2023-11-19T03:29:52.981Z,2023-11-26T08:50:16.659Z,ID,Depok,Krukut Raya
649873308,NONE,3,5,,,8.35,400,121,,,,,,2023-11-26T03:48:58.846Z,2023-11-26T08:50:16.132Z,ID,Jakarta Barat,Tanjung Duren Barat 1
656339542,NONE,2,5,,,20.74,775,68,,,,,,2023-11-26T08:26:19.928Z,2023-11-26T08:50:15.085Z,ID,Tangerang Selatan,N6 RE Martadinata
656151550,NONE,2,5,,,12.69,836,101,,,,,,2023-11-26T08:18:20.489Z,2023-11-26T08:50:15.264Z,ID,Jakarta Selatan,Kemang Raya
644843338,NONE,5,5,,,0.0,190,0,1133291348,ROAD_CLOSED_EVENT,Konstruksi,2023-08-13T11:01:01.092Z,2023-01-04T07:19:00.000Z,2023-11-26T01:24:25.273Z,2023-11-26T08:50:19.204Z,ID,Jakarta Barat,Pintu Besar Selatan
1820752120,NONE,5,5,,,0.0,41,0,115898235,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:21:22.598Z,2023-11-19T03:20:00.000Z,2023-11-19T03:23:29.737Z,2023-11-26T08:50:16.423Z,ID,Depok,Krukut Raya
656878530,NONE,2,5,,,18.79,708,60,,,,,,2023-11-26T08:48:56.387Z,2023-11-26T08:50:16.482Z,ID,Jakarta Timur,Cakung Cilincing Timur
648796032,NONE,3,5,,,18.63,878,109,,,,,,2023-11-26T03:10:30.074Z,2023-11-26T08:50:16.376Z,ID,Jakarta Pusat,MH Thamrin
656622462,NONE,3,5,,,12.17,441,98,,,,,,2023-11-26T08:38:20.153Z,2023-11-26T08:50:17.014Z,ID,Jakarta Selatan,N6 Metro Pondok Indah
656947872,NONE,3,5,,,5.49,223,118,,,,,,2023-11-26T08:50:18.454Z,2023-11-26T08:50:18.454Z,ID,Tangerang,Benteng Betawi
656868270,NONE,2,5,,,3.06,157,105,,,,,,2023-11-26T08:47:36.856Z,2023-11-26T08:50:16.848Z,ID,Jakarta Selatan,Cikoko Barat
646930220,MEDIUM,4,5,,,5.73,1447,784,,,,,,2023-11-26T02:13:54.436Z,2023-11-26T08:50:15.318Z,ID,Tangerang Selatan,N6 Ir H Juanda
548695130,NONE,5,5,,,0.0,515,0,1823987913,ROAD_CLOSED_EVENT,,2023-10-10T08:26:56.416Z,2023-10-10T08:26:00.000Z,2023-11-25T02:55:44.178Z,2023-11-26T08:50:21.893Z,ID,Jakarta Timur,Akses Stasiun Zona E
90270078,NONE,5,5,,,0.0,8,0,108542179,ROAD_CLOSED_EVENT,Di tutup,2023-10-26T10:03:00.947Z,2023-10-26T10:00:00.000Z,2023-11-24T02:48:32.020Z,2023-11-26T08:50:17.938Z,ID,Jakarta Selatan,
655741500,NONE,2,5,Jakarta Selatan,Jakarta Selatan,29.13,1628,117,,,,,,2023-11-26T07:59:44.363Z,2023-11-26T08:50:15.376Z,ID,Jakarta Selatan,Tol Kuningan-Tebet
656885648,NONE,3,5,,,6.7,447,175,,,,,,2023-11-26T08:47:35.072Z,2023-11-26T08:50:15.309Z,ID,Jakarta Barat,Duri Kosambi
